subj_idx,date,trialnum,stim,response,rt
418,2017-11-16,35,1,1,3.66
418,2017-11-16,36,2,1,4.49
418,2017-11-16,37,1,0,22.75
418,2017-11-16,38,1,1,1.32
418,2017-11-16,39,2,1,4.56
418,2017-11-16,40,2,1,4.56
418,2017-11-16,42,1,1,43.83
418,2017-11-16,43,2,0,10.54
418,2017-11-16,44,2,1,6.29
418,2017-11-16,47,1,0,9.04
418,2017-11-16,49,1,1,3.93
418,2017-11-16,52,1,1,0.78
418,2017-11-17,1,1,0,5.4
418,2017-11-17,3,1,0,27.5
418,2017-11-17,4,2,1,92.61
418,2017-11-17,6,1,0,61.39
418,2017-11-17,7,2,1,64.13
418,2017-11-17,9,2,1,27.24
418,2017-11-17,11,2,1,29.32
418,2017-11-17,12,1,1,4.28
418,2017-11-17,13,1,1,3.54
418,2017-11-17,14,1,1,5.65
418,2017-11-17,15,2,0,149.23
418,2017-11-17,16,1,0,12.6
418,2017-11-17,17,2,1,57.33
418,2017-11-17,18,2,1,4.37
418,2017-11-17,19,2,1,0.51
418,2017-11-17,20,1,0,45.65
418,2017-11-17,21,1,0,1.46
418,2017-11-17,22,1,1,5.46
418,2017-11-17,23,2,1,12.22
418,2017-11-17,26,2,1,66.41
418,2017-11-17,27,2,1,3.49
418,2017-11-17,28,1,0,13.21
418,2017-11-17,29,2,1,1.59
418,2017-11-17,31,2,1,28.88
418,2017-11-17,32,2,1,14.45
418,2017-11-17,33,2,1,14.83
418,2017-11-17,34,1,0,103.91
418,2017-11-17,35,2,1,33.5
418,2017-11-17,36,2,1,5.24
418,2017-11-17,37,2,1,4.49
418,2017-11-17,38,1,0,54.09
418,2017-11-17,39,1,0,0.01
418,2017-11-17,40,2,1,54.05
418,2017-11-17,41,1,0,26.49
418,2017-11-17,42,1,0,5.14
418,2017-11-17,43,1,1,54.41
418,2017-11-17,44,1,1,4.63
418,2017-11-17,45,2,0,7.02
418,2017-11-17,46,2,1,14.15
418,2017-11-17,48,2,1,40.3
418,2017-11-20,1,2,1,5.48
418,2017-11-20,7,1,0,154.54
418,2017-11-20,8,2,1,167.73
418,2017-11-20,10,2,1,31.05
418,2017-11-20,16,2,1,142.47
418,2017-11-20,19,2,0,58.37
418,2017-11-20,21,1,1,39.03
418,2017-11-20,24,1,1,53.99
418,2017-11-20,25,1,1,10.57
418,2017-11-20,26,1,1,0.96
418,2017-11-20,30,2,0,83.26
418,2017-11-20,34,1,1,88.22
418,2017-11-20,35,1,1,2.18
418,2017-11-20,36,2,0,115.11
418,2017-11-20,37,1,1,35.94
418,2017-11-20,38,1,1,1.16
418,2017-11-20,39,2,0,33.3
418,2017-11-20,41,1,1,52.54
418,2017-11-20,49,1,1,158.5
418,2017-11-20,50,1,1,0.69
418,2017-11-21,6,2,1,131.56
418,2017-11-21,7,1,1,1.48
418,2017-11-21,8,2,1,7.57
418,2017-11-21,10,1,1,26.39
418,2017-11-21,13,1,0,267.22
418,2017-11-21,14,1,0,12.05
418,2017-11-21,15,2,1,108.32
418,2017-11-21,16,2,1,3.96
418,2017-11-21,17,2,1,7.03
418,2017-11-21,18,1,1,9.65
418,2017-11-21,19,2,0,68.6
418,2017-11-21,21,1,1,52.37
418,2017-11-21,22,2,1,14.94
418,2017-11-21,23,2,1,5.84
418,2017-11-21,25,2,1,31.46
418,2017-11-21,27,2,1,32.37
418,2017-11-21,31,1,0,256.64
418,2017-11-21,35,1,1,187.71
418,2017-11-21,36,1,1,5.69
418,2017-11-21,37,2,0,111.85
418,2017-11-21,38,2,1,40.9
418,2017-11-21,39,2,1,14.96
418,2017-11-21,40,1,1,8.07
418,2017-11-21,41,1,0,78.69
418,2017-11-21,46,2,1,140.67
418,2017-11-22,4,2,1,89.47
418,2017-11-22,8,1,1,91.98
418,2017-11-22,9,1,1,10.67
418,2017-11-22,11,1,1,27.59
418,2017-11-22,14,2,1,67.05
418,2017-11-22,16,2,0,369.55
418,2017-11-22,17,1,1,58.34
418,2017-11-22,18,1,1,3.76
418,2017-11-22,21,1,0,85.12
418,2017-11-22,24,1,0,62.54
418,2017-11-22,27,2,1,221.96
418,2017-11-22,30,1,1,54.92
418,2017-11-22,31,1,1,5.45
418,2017-11-22,32,2,0,160.07
418,2017-11-22,39,2,1,197.11
418,2017-11-22,44,2,1,112.68
418,2017-11-23,2,2,1,37.69
418,2017-11-23,4,1,0,76.89
418,2017-11-23,7,2,1,115.65
418,2017-11-23,9,2,1,28.2
418,2017-11-23,12,1,0,177.25
418,2017-11-23,15,2,1,138.07
418,2017-11-23,18,1,1,52.81
418,2017-11-23,24,2,1,133.41
418,2017-11-23,27,2,1,60.88
418,2017-11-23,29,1,1,26.92
418,2017-11-23,30,2,0,390
418,2017-11-23,34,2,1,113.98
418,2017-11-23,38,2,1,86.93
418,2017-11-24,4,1,1,81.91
418,2017-11-24,5,1,1,0.97
418,2017-11-24,6,2,1,9.15
418,2017-11-24,8,2,1,38.45
418,2017-11-24,9,1,1,9.3
418,2017-11-24,10,1,1,10.39
418,2017-11-24,16,1,1,139.3
418,2017-11-24,17,1,1,3.31
418,2017-11-24,19,2,1,36.05
418,2017-11-24,20,1,0,429.52
418,2017-11-24,24,2,1,113.46
418,2017-11-24,26,1,1,26.48
418,2017-11-24,27,1,1,1.48
418,2017-11-24,29,1,1,29.44
418,2017-11-24,30,1,1,11.9
418,2017-11-24,31,1,1,1.11
418,2017-11-24,36,2,1,113.59
418,2017-11-24,39,2,0,64.9
418,2017-11-25,5,1,1,105.7
418,2017-11-25,6,1,1,1.67
418,2017-11-25,7,2,0,132.93
418,2017-11-25,8,2,1,1.86
418,2017-11-25,9,1,1,1.79
418,2017-11-25,10,1,1,4.87
418,2017-11-25,11,2,0,30.46
418,2017-11-25,13,2,1,66.86
418,2017-11-25,14,2,1,10.61
418,2017-11-25,15,2,1,0.06
418,2017-11-25,16,1,1,1.36
418,2017-11-25,17,2,0,96.96
418,2017-11-25,18,1,1,29.48
418,2017-11-25,19,2,0,17.88
418,2017-11-25,20,1,1,27.44
418,2017-11-25,22,2,0,31.96
418,2017-11-25,24,2,1,40.85
418,2017-11-25,25,2,0,56.62
418,2017-11-25,27,1,1,52.34
418,2017-11-25,28,2,0,38.1
418,2017-11-25,29,2,1,31.27
418,2017-11-25,31,2,1,33.21
418,2017-11-25,33,1,1,27.57
418,2017-11-25,34,1,1,2.47
418,2017-11-25,38,1,1,93.26
418,2017-11-25,39,1,1,4.09
418,2017-11-25,40,1,1,0.71
418,2017-11-25,41,2,0,245.33
418,2017-11-25,42,1,1,26.53
418,2017-11-25,43,2,1,11.62
418,2017-11-25,45,1,1,6.71
418,2017-11-25,46,1,1,4.44
418,2017-11-25,47,1,1,2.29
418,2017-11-25,53,1,1,4.3
418,2017-11-26,3,1,1,61.03
418,2017-11-26,4,2,0,72.8
418,2017-11-26,5,1,1,28.75
418,2017-11-26,6,1,1,0.08
418,2017-11-26,7,2,0,25.49
418,2017-11-26,9,1,1,56.69
418,2017-11-26,10,1,1,0.29
418,2017-11-26,11,2,0,53.13
418,2017-11-26,12,1,1,30.49
418,2017-11-26,13,1,1,3.28
418,2017-11-26,14,1,1,1.18
418,2017-11-26,15,2,0,44.88
418,2017-11-26,16,2,1,0.64
418,2017-11-26,17,2,0,1.49
418,2017-11-26,18,1,1,38.2
418,2017-11-26,19,2,0,14.99
418,2017-11-26,20,2,1,6.12
418,2017-11-26,21,2,1,14.34
418,2017-11-26,22,1,1,7
418,2017-11-26,23,2,0,46.37
418,2017-11-26,24,1,1,26.73
418,2017-11-26,25,2,1,12.32
418,2017-11-26,26,2,1,14.64
418,2017-11-26,27,2,0,7.87
418,2017-11-26,28,1,1,4.12
418,2017-11-26,29,1,1,0.21
418,2017-11-26,30,2,0,27.44
418,2017-11-26,31,2,1,41.12
418,2017-11-26,32,1,1,4.82
418,2017-11-26,33,2,0,42.86
418,2017-11-26,34,2,0,2.95
418,2017-11-26,36,1,1,85.26
418,2017-11-26,37,1,1,1.71
418,2017-11-26,40,1,1,66.38
418,2017-11-26,41,2,1,14.4
418,2017-11-26,42,2,1,11.25
418,2017-11-26,43,2,0,183.5
418,2017-11-26,49,1,1,60.08
418,2017-11-26,50,1,1,2.02
418,2017-11-27,3,2,1,50.79
418,2017-11-27,4,1,1,5.43
418,2017-11-27,7,1,1,42.97
418,2017-11-27,10,1,1,42.78
418,2017-11-27,11,2,1,9.35
418,2017-11-27,12,2,1,9.98
418,2017-11-27,13,2,1,9.13
418,2017-11-27,17,2,1,73.36
418,2017-11-27,20,1,1,44.56
418,2017-11-27,21,1,1,9.68
418,2017-11-27,22,1,1,9.38
418,2017-11-27,23,1,1,6.42
418,2017-11-27,24,2,1,7.3
418,2017-11-27,27,1,1,48.41
418,2017-11-27,28,1,1,5.52
418,2017-11-27,29,2,1,8.98
418,2017-11-27,30,1,0,567.43
418,2017-11-27,32,2,1,51.83
418,2017-11-27,33,1,1,4.41
418,2017-11-27,35,2,1,24.36
418,2017-11-27,36,1,0,100.59
418,2017-11-27,37,1,1,25.38
418,2017-11-27,38,2,1,9.05
418,2017-11-27,41,1,1,44.05
418,2017-11-27,43,2,0,30.94
418,2017-11-27,46,2,1,51.5
418,2017-11-27,48,2,0,29.23
418,2017-11-28,2,2,1,26.91
418,2017-11-28,10,2,1,149.78
418,2017-11-28,14,1,1,67.98
418,2017-11-28,17,2,0,320.13
418,2017-11-28,24,1,1,196.72
418,2017-11-28,28,1,1,73.19
418,2017-11-28,33,1,0,320.18
418,2017-11-28,38,1,1,192.08
418,2017-11-28,40,1,1,22.57
418,2017-11-28,41,1,1,2.68
418,2017-11-28,47,1,0,256.25
418,2017-11-29,8,2,1,155.41
418,2017-11-29,12,2,1,69.2
418,2017-11-29,16,2,1,64.5
418,2017-11-29,18,2,1,22.17
418,2017-11-29,22,2,1,73.25
418,2017-11-29,23,1,1,9.9
418,2017-11-29,24,2,0,8.92
418,2017-11-29,30,2,1,114.86
418,2017-11-29,35,2,1,90.95
418,2017-11-29,36,2,1,9.74
418,2017-11-29,37,1,0,249.1
423,2017-11-11,1,2,1,2.57
423,2017-11-11,2,2,0,25.97
423,2017-11-11,3,2,1,3.24
423,2017-11-11,4,1,1,4.58
423,2017-11-11,5,1,1,3.62
423,2017-11-11,7,1,1,47.52
423,2017-11-11,8,2,0,29.18
423,2017-11-11,9,2,1,3.07
423,2017-11-11,10,1,1,1.18
423,2017-11-11,11,1,1,11.82
423,2017-11-11,12,2,0,56.1
423,2017-11-11,13,1,1,42.73
423,2017-11-11,14,2,1,15.88
423,2017-11-11,15,2,0,1.64
423,2017-11-11,16,2,0,11.76
423,2017-11-11,17,2,1,96.03
423,2017-11-11,18,2,0,47.43
423,2017-11-11,19,2,1,48.79
423,2017-11-11,20,1,1,15.8
423,2017-11-11,21,1,1,4.77
423,2017-11-11,23,1,1,53.68
423,2017-11-11,25,1,0,51.17
423,2017-11-11,27,2,1,46
423,2017-11-11,28,1,1,0.83
423,2017-11-11,29,1,1,4.5
423,2017-11-11,30,2,0,96.31
423,2017-11-11,31,2,0,4.74
423,2017-11-11,32,2,1,4.89
423,2017-11-11,33,2,0,0.49
423,2017-11-11,34,1,1,66.78
423,2017-11-11,35,2,0,59.91
423,2017-11-11,36,2,1,50.88
423,2017-11-11,37,2,1,1.27
423,2017-11-11,38,1,1,5.18
423,2017-11-11,39,1,1,0.17
423,2017-11-11,40,2,0,14.81
423,2017-11-11,41,1,1,4.07
423,2017-11-11,43,2,1,61.61
423,2017-11-11,48,1,1,5.39
423,2017-11-11,50,1,1,15.45
423,2017-11-12,1,1,1,9.2
423,2017-11-12,3,1,0,61.47
423,2017-11-12,4,2,1,20.2
423,2017-11-12,5,2,0,33.77
423,2017-11-12,6,1,1,43.12
423,2017-11-12,7,2,1,25.46
423,2017-11-12,8,1,1,0.07
423,2017-11-12,9,2,0,68.48
423,2017-11-12,10,2,1,55.47
423,2017-11-12,11,1,1,2.86
423,2017-11-12,12,2,0,52.78
423,2017-11-12,13,1,1,42.11
423,2017-11-12,14,2,1,11.54
423,2017-11-12,15,1,0,25.31
423,2017-11-12,16,2,0,1.21
423,2017-11-12,17,2,1,0.92
423,2017-11-12,18,1,1,1.4
423,2017-11-12,20,1,1,58.68
423,2017-11-12,21,2,1,20.13
423,2017-11-12,22,1,1,21.44
423,2017-11-12,23,2,1,29.63
423,2017-11-12,24,2,0,20.73
423,2017-11-12,25,2,1,5.35
423,2017-11-12,26,1,1,2.32
423,2017-11-12,28,1,0,50.1
423,2017-11-12,29,2,0,12.47
423,2017-11-12,30,1,1,44.5
423,2017-11-12,31,2,0,14.75
423,2017-11-12,32,2,1,42.79
423,2017-11-12,33,2,0,17.04
423,2017-11-12,34,2,0,1.33
423,2017-11-12,35,2,1,86.72
423,2017-11-12,36,1,1,2.02
423,2017-11-12,37,2,1,22.02
423,2017-11-12,38,1,0,22.38
423,2017-11-12,40,1,1,49.18
423,2017-11-12,42,1,1,44.25
423,2017-11-12,43,1,1,7.64
423,2017-11-12,44,1,1,7.07
423,2017-11-12,45,1,1,4.29
423,2017-11-12,46,2,1,29.9
423,2017-11-12,47,2,0,29.99
423,2017-11-12,48,1,1,1.14
423,2017-11-12,49,2,1,22.11
423,2017-11-12,50,1,1,0.91
423,2017-11-13,1,2,1,16.88
423,2017-11-13,2,2,1,21.27
423,2017-11-13,3,2,1,2.82
423,2017-11-13,4,1,0,84.95
423,2017-11-13,5,1,1,9.31
423,2017-11-13,6,1,1,0.15
423,2017-11-13,7,1,1,23.06
423,2017-11-13,9,2,1,43.8
423,2017-11-13,10,2,0,23.35
423,2017-11-13,11,2,1,5.71
423,2017-11-13,12,1,1,5.24
423,2017-11-13,13,2,1,4.53
423,2017-11-13,14,1,1,6.22
423,2017-11-13,15,2,1,6.94
423,2017-11-13,16,2,0,8.95
423,2017-11-13,17,2,1,3.13
423,2017-11-13,18,2,1,1.39
423,2017-11-13,19,1,1,1.78
423,2017-11-13,21,1,1,45.06
423,2017-11-13,22,2,0,11.64
423,2017-11-13,23,1,1,6.03
423,2017-11-13,24,1,1,3.86
423,2017-11-13,25,2,0,6.27
423,2017-11-13,26,2,1,1.94
423,2017-11-13,27,2,1,0.63
423,2017-11-13,28,2,1,2.17
423,2017-11-13,29,2,0,7.38
423,2017-11-13,30,1,1,43.53
423,2017-11-13,31,2,1,13.99
423,2017-11-13,32,2,1,0.54
423,2017-11-13,33,1,1,2.26
423,2017-11-13,34,2,1,22.56
423,2017-11-13,35,2,0,11.68
423,2017-11-13,36,2,1,9.95
423,2017-11-13,37,1,1,3.56
423,2017-11-13,39,1,1,45.27
423,2017-11-13,40,1,1,11.55
423,2017-11-13,41,2,0,26.28
423,2017-11-13,42,1,1,1.48
423,2017-11-13,43,1,1,4.17
423,2017-11-13,44,2,0,25.12
423,2017-11-13,45,1,1,5.14
423,2017-11-13,52,1,1,60.78
423,2017-11-14,1,2,1,18.51
423,2017-11-14,2,2,1,1.8
423,2017-11-14,3,2,1,2.18
423,2017-11-14,4,2,1,18.38
423,2017-11-14,5,2,1,2.11
423,2017-11-14,6,1,0,13.02
423,2017-11-14,7,2,1,15.05
423,2017-11-14,8,1,1,1.7
423,2017-11-14,9,2,1,2.1
423,2017-11-14,10,2,0,12.72
423,2017-11-14,11,1,1,0.87
423,2017-11-14,12,2,1,18.73
423,2017-11-14,13,1,1,1.02
423,2017-11-14,14,1,1,13.81
423,2017-11-14,15,1,1,16.21
423,2017-11-14,16,2,0,107.34
423,2017-11-14,17,1,1,41.94
423,2017-11-14,18,2,1,24.56
423,2017-11-14,19,2,0,29.52
423,2017-11-14,20,1,1,5.31
423,2017-11-14,22,1,1,43.07
423,2017-11-14,24,2,0,53.72
423,2017-11-14,25,1,1,3.27
423,2017-11-14,26,2,1,27.61
423,2017-11-14,27,2,1,9.74
423,2017-11-14,28,2,0,12.21
423,2017-11-14,29,2,1,2.06
423,2017-11-14,30,2,0,10.44
423,2017-11-14,31,2,1,17.71
423,2017-11-14,32,1,1,6.35
423,2017-11-14,34,2,0,106.33
423,2017-11-14,35,2,1,0.11
423,2017-11-14,36,1,1,3.68
423,2017-11-14,37,2,1,14.68
423,2017-11-14,38,1,1,14.54
423,2017-11-14,39,2,1,24.56
423,2017-11-14,40,2,0,29.21
423,2017-11-14,41,2,1,10.77
423,2017-11-14,45,1,1,1.87
423,2017-11-14,47,1,1,41.36
423,2017-11-14,49,1,1,41.6
423,2017-11-14,52,1,1,25.24
423,2017-11-15,2,2,0,17.1
423,2017-11-15,3,2,1,25.73
423,2017-11-15,4,1,0,20.22
423,2017-11-15,5,1,1,7.89
423,2017-11-15,6,1,1,2.97
423,2017-11-15,7,2,0,20.88
423,2017-11-15,8,2,1,1.12
423,2017-11-15,9,2,1,3.13
423,2017-11-15,10,2,1,3.54
423,2017-11-15,11,2,1,8.49
423,2017-11-15,12,1,1,0.77
423,2017-11-15,13,2,0,29.85
423,2017-11-15,14,1,1,0.62
423,2017-11-15,15,2,1,16.76
423,2017-11-15,16,2,1,1.43
423,2017-11-15,17,2,0,12.79
423,2017-11-15,18,2,1,67.1
423,2017-11-15,19,1,0,28.74
423,2017-11-15,20,1,1,21.46
423,2017-11-15,21,2,1,24.72
423,2017-11-15,22,1,1,3.64
423,2017-11-15,23,2,0,21.29
423,2017-11-15,24,2,1,2.61
423,2017-11-15,25,1,1,0.49
423,2017-11-15,27,2,0,52.76
423,2017-11-15,28,1,1,1.38
423,2017-11-15,29,1,1,18.73
423,2017-11-15,31,1,1,41.3
423,2017-11-15,32,2,0,116.28
423,2017-11-15,33,2,1,2.06
423,2017-11-15,34,2,1,10.82
423,2017-11-15,35,2,1,2.64
423,2017-11-15,36,1,1,0.75
423,2017-11-15,37,2,1,23.16
423,2017-11-15,38,1,1,3.07
423,2017-11-15,39,2,1,24.38
423,2017-11-15,40,2,1,0.86
423,2017-11-15,43,1,1,1.37
423,2017-11-15,44,1,1,22.01
423,2017-11-15,46,1,1,23.6
423,2017-11-15,49,1,1,3.86
423,2017-11-15,55,1,1,6.35
423,2017-11-16,1,2,1,5.03
423,2017-11-16,2,1,0,18.05
423,2017-11-16,3,2,1,41.97
423,2017-11-16,4,1,0,21.46
423,2017-11-16,5,1,1,10.24
423,2017-11-16,6,2,1,11.76
423,2017-11-16,7,1,0,35.36
423,2017-11-16,8,2,1,45.01
423,2017-11-16,9,2,1,1.71
423,2017-11-16,10,2,1,4.12
423,2017-11-16,11,1,0,15.33
423,2017-11-16,12,2,1,25.76
423,2017-11-16,13,1,0,13.22
423,2017-11-16,14,1,0,24.13
423,2017-11-16,15,2,1,55.46
423,2017-11-16,16,1,0,22.95
423,2017-11-16,17,2,1,13.01
423,2017-11-16,18,2,1,7.66
423,2017-11-16,19,1,1,8.19
423,2017-11-16,20,1,1,12.14
423,2017-11-16,21,2,1,14.72
423,2017-11-16,22,1,1,3.37
423,2017-11-16,23,2,1,7.19
423,2017-11-16,24,2,1,7.99
423,2017-11-16,25,2,1,9.31
423,2017-11-16,26,1,1,0.16
423,2017-11-16,27,1,1,14.18
423,2017-11-16,28,1,1,0.03
423,2017-11-16,29,2,1,12.99
423,2017-11-16,30,1,1,0.28
423,2017-11-16,31,1,1,1.82
423,2017-11-16,32,2,1,29.67
423,2017-11-16,33,2,1,13.76
423,2017-11-16,34,1,1,14.88
423,2017-11-16,35,2,1,25.45
423,2017-11-16,36,2,0,10.67
423,2017-11-16,37,2,0,3.42
423,2017-11-16,38,2,1,2.35
423,2017-11-16,39,2,1,5.03
423,2017-11-16,40,1,1,14.03
423,2017-11-16,41,2,0,18.59
423,2017-11-16,42,2,1,7.67
423,2017-11-16,43,2,1,4.28
423,2017-11-16,44,1,1,25.59
423,2017-11-16,47,1,1,45.8
423,2017-11-16,48,1,1,17.63
423,2017-11-16,49,1,1,12.49
423,2017-11-16,50,1,0,14.35
423,2017-11-17,1,1,0,10.87
423,2017-11-17,2,2,1,44.89
423,2017-11-17,3,2,1,0.12
423,2017-11-17,4,2,1,3.57
423,2017-11-17,5,2,1,7.24
423,2017-11-17,6,2,1,1.75
423,2017-11-17,7,1,0,78.11
423,2017-11-17,8,1,0,12.25
423,2017-11-17,9,1,1,82.63
423,2017-11-17,10,1,0,14.35
423,2017-11-17,11,1,1,22.83
423,2017-11-17,12,2,1,18.59
423,2017-11-17,13,1,0,33.53
423,2017-11-17,14,2,1,48.02
423,2017-11-17,15,2,1,0.26
423,2017-11-17,16,2,1,6.02
423,2017-11-17,17,2,1,5.76
423,2017-11-17,18,2,0,9.7
423,2017-11-17,19,1,1,1.93
423,2017-11-17,20,2,1,17.89
423,2017-11-17,21,1,1,11.27
423,2017-11-17,23,2,0,59.13
423,2017-11-17,24,2,1,9.28
423,2017-11-17,25,1,0,16.79
423,2017-11-17,26,1,1,16.44
423,2017-11-17,27,2,1,18.05
423,2017-11-17,28,2,1,5.68
423,2017-11-17,29,2,0,12.15
423,2017-11-17,30,1,1,10.14
423,2017-11-17,31,2,1,1.56
423,2017-11-17,32,2,1,10.71
423,2017-11-17,33,2,1,11.31
423,2017-11-17,34,1,0,12.3
423,2017-11-17,36,2,1,47.02
423,2017-11-17,37,1,1,1.07
423,2017-11-17,38,2,1,16.47
423,2017-11-17,39,1,1,1.06
423,2017-11-17,40,2,1,15.96
423,2017-11-17,41,2,0,12.53
423,2017-11-17,42,1,1,0.79
423,2017-11-17,43,2,1,29.77
423,2017-11-17,45,1,1,26.34
423,2017-11-17,46,1,1,0.89
423,2017-11-17,48,1,1,2.53
423,2017-11-20,2,2,1,29.11
423,2017-11-20,3,2,1,6.62
423,2017-11-20,4,1,0,61.79
423,2017-11-20,5,1,0,10.14
423,2017-11-20,6,2,1,54.93
423,2017-11-20,7,2,1,3.87
423,2017-11-20,8,2,1,0.08
423,2017-11-20,9,2,1,7.69
423,2017-11-20,10,1,1,5.9
423,2017-11-20,11,1,0,90.11
423,2017-11-20,12,1,1,0.49
423,2017-11-20,13,1,0,6.38
423,2017-11-20,14,2,1,30.53
423,2017-11-20,15,1,1,4.52
423,2017-11-20,16,1,0,42.44
423,2017-11-20,18,1,1,55
423,2017-11-20,19,1,1,11.72
423,2017-11-20,21,1,1,38.4
423,2017-11-20,23,1,1,30.6
423,2017-11-20,25,1,0,185.92
423,2017-11-20,27,1,1,79.63
423,2017-11-20,30,1,1,53.94
423,2017-11-20,32,2,0,33.61
423,2017-11-20,33,1,1,8.5
423,2017-11-20,35,1,1,26.8
423,2017-11-20,37,2,1,31.31
423,2017-11-20,38,2,1,5.74
423,2017-11-20,39,2,0,11.01
423,2017-11-20,40,1,1,0.26
423,2017-11-20,42,1,1,37.25
423,2017-11-20,45,2,1,63.41
423,2017-11-20,50,2,0,15
423,2017-11-21,1,1,0,1.26
423,2017-11-21,3,1,0,39.89
423,2017-11-21,4,1,0,13.37
423,2017-11-21,5,2,1,107.82
423,2017-11-21,6,1,0,14.46
423,2017-11-21,7,2,1,26.43
423,2017-11-21,8,2,1,5.92
423,2017-11-21,9,2,1,8.8
423,2017-11-21,10,2,1,0.67
423,2017-11-21,11,2,0,8.43
423,2017-11-21,13,2,1,30.27
423,2017-11-21,14,1,1,10.1
423,2017-11-21,16,2,1,27.24
423,2017-11-21,17,1,1,0.79
423,2017-11-21,18,1,1,14.22
423,2017-11-21,20,2,0,40.7
423,2017-11-21,21,2,1,2.17
423,2017-11-21,22,1,1,4.72
423,2017-11-21,24,1,0,34.87
423,2017-11-21,25,1,1,9.38
423,2017-11-21,26,1,1,9.13
423,2017-11-21,27,1,0,48.12
423,2017-11-21,28,2,1,29.41
423,2017-11-21,29,2,1,14.75
423,2017-11-21,30,2,1,12.54
423,2017-11-21,32,2,0,32.53
423,2017-11-21,33,2,1,14.18
423,2017-11-21,34,1,1,1.9
423,2017-11-21,35,2,1,11
423,2017-11-21,36,1,1,1.39
423,2017-11-21,37,1,1,4.86
423,2017-11-21,38,2,1,3.73
423,2017-11-21,39,2,1,0.71
423,2017-11-21,40,2,1,3.31
423,2017-11-21,41,2,0,10.43
423,2017-11-21,42,1,1,1.7
423,2017-11-21,43,1,1,6.37
423,2017-11-21,44,1,1,5.18
423,2017-11-21,45,1,1,10.33
423,2017-11-21,46,2,1,7.96
423,2017-11-21,47,2,1,5.23
423,2017-11-21,48,2,0,9.86
423,2017-11-21,49,1,1,1.25
423,2017-11-21,54,1,0,30.82
423,2017-11-22,1,1,0,14.57
423,2017-11-22,3,2,1,52.33
423,2017-11-22,4,1,1,4.12
423,2017-11-22,5,2,1,14.7
423,2017-11-22,6,1,0,80.39
423,2017-11-22,7,2,1,28.42
423,2017-11-22,8,2,1,6.07
423,2017-11-22,9,2,1,1.67
423,2017-11-22,12,1,0,60.3
423,2017-11-22,13,1,1,9.79
423,2017-11-22,14,1,1,10.59
423,2017-11-22,15,1,1,12.53
423,2017-11-22,16,1,1,0.14
423,2017-11-22,17,1,1,14.32
423,2017-11-22,18,2,1,14.72
423,2017-11-22,19,2,1,3.33
423,2017-11-22,20,2,1,2.92
423,2017-11-22,22,2,1,28.02
423,2017-11-22,23,2,1,4.27
423,2017-11-22,24,2,0,4.75
423,2017-11-22,26,1,1,34.34
423,2017-11-22,28,2,1,28.16
423,2017-11-22,29,2,1,14.89
423,2017-11-22,30,2,1,8.22
423,2017-11-22,31,1,0,87.92
423,2017-11-22,33,2,1,66.51
423,2017-11-22,34,1,1,10.04
423,2017-11-22,35,2,1,9.71
423,2017-11-22,36,2,1,4.11
423,2017-11-22,37,1,1,2.42
423,2017-11-22,38,2,1,9.13
423,2017-11-22,40,2,0,37.33
423,2017-11-22,41,2,1,14.71
423,2017-11-22,42,2,1,2.72
423,2017-11-22,43,2,1,3.59
423,2017-11-22,44,1,0,68.83
423,2017-11-22,45,1,1,4.24
423,2017-11-22,46,1,1,3.95
423,2017-11-22,49,1,1,10.86
423,2017-11-22,51,1,0,12.55
423,2017-11-23,2,2,1,30.01
423,2017-11-23,3,2,1,5.63
423,2017-11-23,7,2,1,81.03
423,2017-11-23,9,2,1,34.05
423,2017-11-23,10,1,0,203.8
423,2017-11-23,11,2,1,3.17
423,2017-11-23,12,2,1,4.53
423,2017-11-23,13,1,1,3.46
423,2017-11-23,14,1,0,12.96
423,2017-11-23,15,2,1,5.67
423,2017-11-23,16,2,1,3.02
423,2017-11-23,18,1,0,37.36
423,2017-11-23,20,2,1,29.2
423,2017-11-23,21,1,0,13.44
423,2017-11-23,22,2,1,12.47
423,2017-11-23,23,2,1,6.25
423,2017-11-23,24,2,1,0.15
423,2017-11-23,25,1,1,4.12
423,2017-11-23,27,2,1,29.97
423,2017-11-23,28,1,1,9.92
423,2017-11-23,29,2,1,10.18
423,2017-11-23,30,2,1,6.67
423,2017-11-23,31,2,1,5.71
423,2017-11-23,32,2,1,2.29
423,2017-11-23,33,1,1,0.1
423,2017-11-23,34,2,1,12.33
423,2017-11-23,35,1,1,1.94
423,2017-11-23,37,2,1,30.63
423,2017-11-23,38,1,1,1.14
423,2017-11-23,39,2,1,12.3
423,2017-11-23,40,1,1,0.12
423,2017-11-23,42,2,0,35.4
423,2017-11-23,43,2,1,0.67
423,2017-11-23,44,1,1,0.83
423,2017-11-23,46,2,1,38.61
423,2017-11-23,48,1,1,1.02
423,2017-11-24,2,2,1,30.47
423,2017-11-24,3,2,1,1.81
423,2017-11-24,4,1,0,63.94
423,2017-11-24,6,2,1,57.94
423,2017-11-24,7,1,0,9.47
423,2017-11-24,8,2,1,3.51
423,2017-11-24,9,1,0,6.76
423,2017-11-24,10,1,0,9.59
423,2017-11-24,11,1,1,5.47
423,2017-11-24,12,2,1,6.63
423,2017-11-24,13,1,1,6.96
423,2017-11-24,15,2,1,29.76
423,2017-11-24,16,2,0,3.47
423,2017-11-24,17,2,1,4.64
